word,groundTruth,condition
chalk,50.0,concrete
chalk,50.0,concrete
chalk,9.0,concrete
chalk,1.0,concrete
chalk,1.0,concrete
chalk,5.0,concrete
chalk,2.0,concrete
chalk,5.0,concrete
chalk,50.0,concrete
chalk,50.0,concrete
chalk,50.0,concrete
chalk,3.0,concrete
chalk,5.0,concrete
chalk,50.0,concrete
hell,2.0,concrete
hell,2.0,concrete
hell,17.0,concrete
hell,17.0,concrete
hell,27.0,concrete
hell,5.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,17.0,concrete
hell,23.0,concrete
hell,17.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,1.0,concrete
hell,8.0,concrete
hell,5.0,concrete
hell,23.0,concrete
hell,1.0,concrete
hell,8.0,concrete
hell,8.0,concrete
hell,7.0,concrete
hell,27.0,concrete
hell,1.0,concrete
hell,23.0,concrete
hell,2.0,concrete
hell,23.0,concrete
hell,1.0,concrete
hell,7.0,concrete
hell,23.0,concrete
hell,8.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,17.0,concrete
hell,27.0,concrete
hell,23.0,concrete
hell,27.0,concrete
hell,17.0,concrete
hell,23.0,concrete
hell,7.0,concrete
hell,27.0,concrete
hell,17.0,concrete
hell,8.0,concrete
hell,5.0,concrete
hell,17.0,concrete
hell,1.0,concrete
hell,17.0,concrete
hell,1.0,concrete
hell,8.0,concrete
hell,27.0,concrete
hell,17.0,concrete
hell,27.0,concrete
hell,7.0,concrete
hell,23.0,concrete
hell,7.0,concrete
hell,17.0,concrete
hell,23.0,concrete
hell,27.0,concrete
hell,17.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,5.0,concrete
hell,7.0,concrete
hell,2.0,concrete
hell,23.0,concrete
hell,1.0,concrete
hell,23.0,concrete
hell,1.0,concrete
hell,17.0,concrete
hell,27.0,concrete
hell,8.0,concrete
hell,17.0,concrete
hell,2.0,concrete
hell,27.0,concrete
hell,17.0,concrete
hell,17.0,concrete
hell,17.0,concrete
hell,27.0,concrete
hell,17.0,concrete
hell,5.0,concrete
hell,27.0,concrete
hell,8.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,17.0,concrete
hell,8.0,concrete
hell,27.0,concrete
hell,7.0,concrete
hell,23.0,concrete
hell,27.0,concrete
hell,8.0,concrete
hell,27.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,7.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,23.0,concrete
hell,27.0,concrete
hell,7.0,concrete
hell,27.0,concrete
hell,1.0,concrete
hell,2.0,concrete
hell,27.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,23.0,concrete
hell,17.0,concrete
hell,17.0,concrete
hell,1.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,5.0,concrete
hell,27.0,concrete
hell,27.0,concrete
hell,1.0,concrete
hell,1.0,concrete
hell,23.0,concrete
hell,27.0,concrete
hell,1.0,concrete
hell,17.0,concrete
hell,27.0,concrete
hell,27.0,concrete
rose,6.0,concrete
rose,35.0,concrete
rose,6.0,concrete
rose,13.0,concrete
rose,4.0,concrete
rose,8.0,concrete
rose,35.0,concrete
rose,13.0,concrete
rose,35.0,concrete
rose,8.0,concrete
rose,35.0,concrete
rose,13.0,concrete
rose,35.0,concrete
rose,11.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,6.0,concrete
rose,11.0,concrete
rose,13.0,concrete
rose,8.0,concrete
rose,6.0,concrete
rose,13.0,concrete
rose,35.0,concrete
rose,12.0,concrete
rose,35.0,concrete
rose,4.0,concrete
rose,11.0,concrete
rose,35.0,concrete
rose,12.0,concrete
rose,4.0,concrete
rose,35.0,concrete
rose,1.0,concrete
rose,35.0,concrete
rose,12.0,concrete
rose,13.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,1.0,concrete
rose,11.0,concrete
rose,35.0,concrete
rose,3.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,3.0,concrete
rose,8.0,concrete
rose,12.0,concrete
rose,1.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,1.0,concrete
rose,35.0,concrete
rose,13.0,concrete
rose,13.0,concrete
rose,13.0,concrete
rose,35.0,concrete
rose,1.0,concrete
rose,35.0,concrete
rose,13.0,concrete
rose,35.0,concrete
rose,2.0,concrete
rose,12.0,concrete
rose,12.0,concrete
rose,1.0,concrete
rose,11.0,concrete
rose,35.0,concrete
rose,35.0,concrete
rose,12.0,concrete
rose,6.0,concrete
rose,2.0,concrete
rose,35.0,concrete
rose,13.0,concrete
rose,11.0,concrete
rose,35.0,concrete
rose,13.0,concrete
rose,35.0,concrete
rose,12.0,concrete
rose,2.0,concrete
rose,35.0,concrete
rose,11.0,concrete
rose,13.0,concrete
rose,12.0,concrete
rose,11.0,concrete
rose,6.0,concrete
rose,3.0,concrete
rose,35.0,concrete
rose,12.0,concrete
rose,12.0,concrete
rose,35.0,concrete
rose,2.0,concrete
rose,1.0,concrete
rose,8.0,concrete
rose,35.0,concrete
rose,11.0,concrete
rose,12.0,concrete
rose,8.0,concrete
rose,8.0,concrete
rose,4.0,concrete
rose,8.0,concrete
rose,11.0,concrete
rose,11.0,concrete
bus,1.0,concrete
bus,19.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,2.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,2.0,concrete
bus,2.0,concrete
bus,45.0,concrete
bus,1.0,concrete
bus,45.0,concrete
bus,19.0,concrete
bus,2.0,concrete
bus,1.0,concrete
bus,1.0,concrete
bus,1.0,concrete
bus,1.0,concrete
bus,45.0,concrete
bus,1.0,concrete
bus,2.0,concrete
bus,19.0,concrete
bus,19.0,concrete
bus,1.0,concrete
bus,19.0,concrete
bus,45.0,concrete
bus,1.0,concrete
bus,1.0,concrete
bus,45.0,concrete
bus,3.0,concrete
bus,45.0,concrete
bus,19.0,concrete
bus,45.0,concrete
bus,2.0,concrete
bus,3.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,1.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,19.0,concrete
bus,1.0,concrete
bus,19.0,concrete
bus,3.0,concrete
bus,19.0,concrete
bus,45.0,concrete
bus,3.0,concrete
bus,2.0,concrete
bus,45.0,concrete
bus,19.0,concrete
bus,45.0,concrete
bus,3.0,concrete
bus,2.0,concrete
bus,19.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,19.0,concrete
bus,19.0,concrete
bus,19.0,concrete
bus,19.0,concrete
bus,1.0,concrete
bus,45.0,concrete
bus,19.0,concrete
bus,1.0,concrete
bus,2.0,concrete
bus,2.0,concrete
bus,45.0,concrete
bus,1.0,concrete
bus,1.0,concrete
bus,19.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,19.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,1.0,concrete
bus,1.0,concrete
bus,1.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,1.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,45.0,concrete
bus,19.0,concrete
bus,3.0,concrete
lobster,4.0,concrete
lobster,31.0,concrete
lobster,7.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,29.0,concrete
lobster,29.0,concrete
lobster,4.0,concrete
lobster,1.0,concrete
lobster,29.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,2.0,concrete
lobster,29.0,concrete
lobster,4.0,concrete
lobster,29.0,concrete
lobster,1.0,concrete
lobster,2.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,7.0,concrete
lobster,31.0,concrete
lobster,4.0,concrete
lobster,31.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,4.0,concrete
lobster,1.0,concrete
lobster,1.0,concrete
lobster,4.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,29.0,concrete
lobster,1.0,concrete
lobster,29.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,2.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,7.0,concrete
lobster,31.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,2.0,concrete
lobster,2.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,1.0,concrete
lobster,1.0,concrete
lobster,7.0,concrete
lobster,31.0,concrete
lobster,7.0,concrete
lobster,31.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,29.0,concrete
lobster,2.0,concrete
lobster,29.0,concrete
lobster,1.0,concrete
lobster,1.0,concrete
lobster,29.0,concrete
lobster,29.0,concrete
lobster,29.0,concrete
lobster,1.0,concrete
lobster,1.0,concrete
lobster,2.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,29.0,concrete
lobster,29.0,concrete
lobster,1.0,concrete
lobster,29.0,concrete
lobster,1.0,concrete
lobster,4.0,concrete
lobster,29.0,concrete
lobster,7.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,1.0,concrete
lobster,29.0,concrete
lobster,29.0,concrete
lobster,1.0,concrete
lobster,1.0,concrete
lobster,1.0,concrete
lobster,2.0,concrete
lobster,29.0,concrete
lobster,29.0,concrete
lobster,7.0,concrete
lobster,4.0,concrete
lobster,29.0,concrete
lobster,31.0,concrete
lobster,1.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
lobster,31.0,concrete
love,1.0,concrete
love,29.0,concrete
love,29.0,concrete
love,19.0,concrete
love,29.0,concrete
love,2.0,concrete
love,12.0,concrete
love,29.0,concrete
love,1.0,concrete
love,2.0,concrete
love,19.0,concrete
love,19.0,concrete
love,29.0,concrete
love,29.0,concrete
love,12.0,concrete
love,29.0,concrete
love,19.0,concrete
love,5.0,concrete
love,5.0,concrete
love,29.0,concrete
love,1.0,concrete
love,29.0,concrete
love,5.0,concrete
love,6.0,concrete
love,6.0,concrete
love,5.0,concrete
love,12.0,concrete
love,29.0,concrete
love,29.0,concrete
love,1.0,concrete
love,2.0,concrete
love,19.0,concrete
love,29.0,concrete
love,4.0,concrete
love,29.0,concrete
love,19.0,concrete
love,19.0,concrete
love,12.0,concrete
love,29.0,concrete
love,29.0,concrete
love,12.0,concrete
love,29.0,concrete
love,12.0,concrete
love,19.0,concrete
love,19.0,concrete
love,6.0,concrete
love,2.0,concrete
love,19.0,concrete
love,29.0,concrete
love,19.0,concrete
love,12.0,concrete
love,5.0,concrete
love,19.0,concrete
love,5.0,concrete
love,19.0,concrete
love,5.0,concrete
love,1.0,concrete
love,1.0,concrete
love,29.0,concrete
love,29.0,concrete
love,19.0,concrete
love,29.0,concrete
love,12.0,concrete
love,19.0,concrete
love,6.0,concrete
love,1.0,concrete
love,1.0,concrete
love,29.0,concrete
love,29.0,concrete
love,12.0,concrete
love,29.0,concrete
love,29.0,concrete
love,29.0,concrete
love,12.0,concrete
love,29.0,concrete
love,1.0,concrete
love,2.0,concrete
love,5.0,concrete
love,19.0,concrete
love,1.0,concrete
love,12.0,concrete
love,2.0,concrete
love,4.0,concrete
love,6.0,concrete
love,5.0,concrete
love,2.0,concrete
love,19.0,concrete
love,29.0,concrete
love,3.0,concrete
love,3.0,concrete
love,1.0,concrete
love,29.0,concrete
love,3.0,concrete
love,12.0,concrete
love,29.0,concrete
love,19.0,concrete
love,6.0,concrete
love,19.0,concrete
love,29.0,concrete
love,4.0,concrete
love,5.0,concrete
love,2.0,concrete
love,19.0,concrete
love,4.0,concrete
skin,31.0,concrete
skin,4.0,concrete
skin,18.0,concrete
skin,31.0,concrete
skin,4.0,concrete
skin,8.0,concrete
skin,2.0,concrete
skin,31.0,concrete
skin,2.0,concrete
skin,4.0,concrete
skin,1.0,concrete
skin,18.0,concrete
skin,31.0,concrete
skin,8.0,concrete
skin,1.0,concrete
skin,10.0,concrete
skin,1.0,concrete
skin,2.0,concrete
skin,31.0,concrete
skin,18.0,concrete
skin,31.0,concrete
skin,3.0,concrete
skin,2.0,concrete
skin,18.0,concrete
skin,10.0,concrete
skin,1.0,concrete
skin,4.0,concrete
skin,31.0,concrete
skin,31.0,concrete
skin,18.0,concrete
skin,8.0,concrete
skin,3.0,concrete
skin,2.0,concrete
skin,1.0,concrete
skin,31.0,concrete
skin,2.0,concrete
skin,1.0,concrete
skin,31.0,concrete
skin,18.0,concrete
skin,10.0,concrete
skin,31.0,concrete
skin,18.0,concrete
skin,1.0,concrete
skin,31.0,concrete
skin,31.0,concrete
skin,31.0,concrete
skin,31.0,concrete
skin,8.0,concrete
skin,18.0,concrete
skin,2.0,concrete
skin,31.0,concrete
skin,18.0,concrete
skin,31.0,concrete
skin,1.0,concrete
skin,10.0,concrete
skin,10.0,concrete
skin,18.0,concrete
skin,4.0,concrete
skin,31.0,concrete
skin,18.0,concrete
skin,18.0,concrete
skin,31.0,concrete
skin,1.0,concrete
skin,8.0,concrete
skin,31.0,concrete
skin,8.0,concrete
skin,18.0,concrete
skin,8.0,concrete
skin,10.0,concrete
skin,18.0,concrete
skin,1.0,concrete
skin,31.0,concrete
skin,2.0,concrete
skin,4.0,concrete
skin,1.0,concrete
skin,31.0,concrete
skin,4.0,concrete
skin,10.0,concrete
skin,31.0,concrete
skin,2.0,concrete
skin,10.0,concrete
skin,10.0,concrete
skin,18.0,concrete
skin,31.0,concrete
skin,1.0,concrete
skin,31.0,concrete
skin,31.0,concrete
skin,8.0,concrete
skin,2.0,concrete
skin,31.0,concrete
skin,18.0,concrete
skin,4.0,concrete
skin,18.0,concrete
skin,31.0,concrete
skin,31.0,concrete
skin,3.0,concrete
skin,18.0,concrete
skin,10.0,concrete
skin,31.0,concrete
skin,31.0,concrete
jeans,5.0,concrete
jeans,1.0,concrete
jeans,20.0,concrete
jeans,18.0,concrete
jeans,4.0,concrete
jeans,18.0,concrete
jeans,4.0,concrete
jeans,4.0,concrete
jeans,2.0,concrete
jeans,24.0,concrete
jeans,24.0,concrete
jeans,2.0,concrete
jeans,3.0,concrete
jeans,18.0,concrete
jeans,20.0,concrete
jeans,24.0,concrete
jeans,4.0,concrete
jeans,2.0,concrete
jeans,24.0,concrete
jeans,1.0,concrete
jeans,20.0,concrete
jeans,24.0,concrete
jeans,1.0,concrete
jeans,24.0,concrete
jeans,24.0,concrete
jeans,20.0,concrete
jeans,1.0,concrete
jeans,24.0,concrete
jeans,4.0,concrete
jeans,20.0,concrete
jeans,4.0,concrete
jeans,24.0,concrete
jeans,18.0,concrete
jeans,4.0,concrete
jeans,18.0,concrete
jeans,4.0,concrete
jeans,20.0,concrete
jeans,2.0,concrete
jeans,18.0,concrete
jeans,5.0,concrete
jeans,20.0,concrete
jeans,4.0,concrete
jeans,1.0,concrete
jeans,4.0,concrete
jeans,24.0,concrete
jeans,24.0,concrete
jeans,20.0,concrete
jeans,5.0,concrete
jeans,20.0,concrete
jeans,20.0,concrete
jeans,20.0,concrete
jeans,18.0,concrete
jeans,24.0,concrete
jeans,18.0,concrete
jeans,24.0,concrete
jeans,1.0,concrete
jeans,5.0,concrete
jeans,24.0,concrete
jeans,24.0,concrete
jeans,18.0,concrete
jeans,5.0,concrete
jeans,20.0,concrete
jeans,24.0,concrete
jeans,1.0,concrete
jeans,20.0,concrete
jeans,24.0,concrete
jeans,1.0,concrete
jeans,20.0,concrete
jeans,1.0,concrete
jeans,1.0,concrete
jeans,1.0,concrete
jeans,3.0,concrete
jeans,20.0,concrete
jeans,18.0,concrete
jeans,24.0,concrete
jeans,20.0,concrete
jeans,24.0,concrete
jeans,18.0,concrete
jeans,20.0,concrete
jeans,24.0,concrete
jeans,18.0,concrete
jeans,18.0,concrete
jeans,18.0,concrete
jeans,20.0,concrete
jeans,18.0,concrete
jeans,24.0,concrete
jeans,24.0,concrete
jeans,24.0,concrete
jeans,18.0,concrete
jeans,1.0,concrete
jeans,24.0,concrete
jeans,4.0,concrete
jeans,1.0,concrete
jeans,4.0,concrete
jeans,1.0,concrete
jeans,3.0,concrete
jeans,18.0,concrete
jeans,18.0,concrete
jeans,20.0,concrete
jeans,20.0,concrete
inflamation,1.0,concrete
inflamation,20.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,4.0,concrete
inflamation,1.0,concrete
inflamation,11.0,concrete
inflamation,1.0,concrete
inflamation,6.0,concrete
inflamation,20.0,concrete
inflamation,1.0,concrete
inflamation,4.0,concrete
inflamation,11.0,concrete
inflamation,29.0,concrete
inflamation,2.0,concrete
inflamation,2.0,concrete
inflamation,29.0,concrete
inflamation,1.0,concrete
inflamation,20.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,11.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,6.0,concrete
inflamation,20.0,concrete
inflamation,20.0,concrete
inflamation,20.0,concrete
inflamation,20.0,concrete
inflamation,2.0,concrete
inflamation,29.0,concrete
inflamation,20.0,concrete
inflamation,4.0,concrete
inflamation,29.0,concrete
inflamation,6.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,1.0,concrete
inflamation,29.0,concrete
inflamation,4.0,concrete
inflamation,1.0,concrete
inflamation,4.0,concrete
inflamation,2.0,concrete
inflamation,2.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,2.0,concrete
inflamation,29.0,concrete
inflamation,11.0,concrete
inflamation,6.0,concrete
inflamation,1.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,3.0,concrete
inflamation,4.0,concrete
inflamation,29.0,concrete
inflamation,20.0,concrete
inflamation,2.0,concrete
inflamation,29.0,concrete
inflamation,1.0,concrete
inflamation,20.0,concrete
inflamation,3.0,concrete
inflamation,6.0,concrete
inflamation,1.0,concrete
inflamation,20.0,concrete
inflamation,6.0,concrete
inflamation,20.0,concrete
inflamation,2.0,concrete
inflamation,11.0,concrete
inflamation,20.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,3.0,concrete
inflamation,2.0,concrete
inflamation,4.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,1.0,concrete
inflamation,11.0,concrete
inflamation,29.0,concrete
inflamation,3.0,concrete
inflamation,1.0,concrete
inflamation,29.0,concrete
inflamation,4.0,concrete
inflamation,29.0,concrete
inflamation,2.0,concrete
inflamation,20.0,concrete
inflamation,1.0,concrete
inflamation,11.0,concrete
inflamation,11.0,concrete
inflamation,11.0,concrete
inflamation,29.0,concrete
inflamation,4.0,concrete
inflamation,1.0,concrete
inflamation,11.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,20.0,concrete
inflamation,6.0,concrete
inflamation,1.0,concrete
inflamation,1.0,concrete
inflamation,20.0,concrete
inflamation,20.0,concrete
inflamation,11.0,concrete
inflamation,11.0,concrete
inflamation,29.0,concrete
inflamation,1.0,concrete
inflamation,1.0,concrete
inflamation,2.0,concrete
inflamation,29.0,concrete
inflamation,4.0,concrete
inflamation,29.0,concrete
inflamation,6.0,concrete
inflamation,11.0,concrete
inflamation,20.0,concrete
inflamation,29.0,concrete
inflamation,29.0,concrete
inflamation,11.0,concrete
inflamation,2.0,concrete
inflamation,11.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,11.0,concrete
panther,3.0,concrete
panther,11.0,concrete
panther,43.0,concrete
panther,2.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,2.0,concrete
panther,1.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,2.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,5.0,concrete
panther,43.0,concrete
panther,3.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,11.0,concrete
panther,2.0,concrete
panther,2.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,5.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,2.0,concrete
panther,1.0,concrete
panther,2.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,1.0,concrete
panther,1.0,concrete
panther,2.0,concrete
panther,43.0,concrete
panther,5.0,concrete
panther,1.0,concrete
panther,11.0,concrete
panther,11.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,11.0,concrete
panther,43.0,concrete
panther,5.0,concrete
panther,11.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,3.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,3.0,concrete
panther,2.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,11.0,concrete
panther,1.0,concrete
panther,11.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,3.0,concrete
panther,5.0,concrete
panther,11.0,concrete
panther,43.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,1.0,concrete
panther,43.0,concrete
panther,11.0,concrete
panther,3.0,concrete
panther,43.0,concrete
panther,2.0,concrete
road,1.0,concrete
road,33.0,concrete
road,1.0,concrete
road,33.0,concrete
road,33.0,concrete
road,14.0,concrete
road,14.0,concrete
road,14.0,concrete
road,1.0,concrete
road,33.0,concrete
road,33.0,concrete
road,33.0,concrete
road,10.0,concrete
road,33.0,concrete
road,2.0,concrete
road,1.0,concrete
road,33.0,concrete
road,4.0,concrete
road,33.0,concrete
road,2.0,concrete
road,14.0,concrete
road,33.0,concrete
road,2.0,concrete
road,33.0,concrete
road,3.0,concrete
road,3.0,concrete
road,1.0,concrete
road,1.0,concrete
road,33.0,concrete
road,5.0,concrete
road,10.0,concrete
road,33.0,concrete
road,5.0,concrete
road,2.0,concrete
road,14.0,concrete
road,33.0,concrete
road,10.0,concrete
road,5.0,concrete
road,10.0,concrete
road,3.0,concrete
road,2.0,concrete
road,33.0,concrete
road,33.0,concrete
road,33.0,concrete
road,5.0,concrete
road,14.0,concrete
road,33.0,concrete
road,4.0,concrete
road,5.0,concrete
road,10.0,concrete
road,1.0,concrete
road,14.0,concrete
road,5.0,concrete
road,3.0,concrete
road,2.0,concrete
road,33.0,concrete
road,14.0,concrete
road,14.0,concrete
road,33.0,concrete
road,2.0,concrete
road,4.0,concrete
road,33.0,concrete
road,33.0,concrete
road,33.0,concrete
road,14.0,concrete
road,2.0,concrete
road,5.0,concrete
road,14.0,concrete
road,1.0,concrete
road,33.0,concrete
